"time","commits_tot","pending_tx_rate","reject_tot","block_num_tot","msg_sent_rate","blocks_count","pending_tx_tot","tx_in_process_rate","rest_api_batch_rate","commits_rate","msg_receive_rate","tx_exec_rate","reject_rate","block_num_rate","test_name"
1620717696,1149.48484848485,0.25,0,234.777777777778,336.433333333333,241.787878787879,1.52777777777778,0.1,3.67,4.92424242424243,1676.7,4.8949494949495,0,0.930555555555556,"5tps|12_nodes"
1620717706,1198.17171717172,0.188888888888889,0,244.138888888889,335.933333333333,251.393939393939,2.02777777777778,0.633333333333333,3.74,4.86868686868687,1683.53333333333,5.18611111111111,0,0.936111111111111,"5tps|12_nodes"
1620717716,1247.31060606061,0.2,0,253.611111111111,338.866666666667,261.073232323232,1.94444444444444,1,4.03,4.91388888888889,1684.46666666667,5.18888888888888,0,0.947222222222222,"5tps|12_nodes"
1620717726,1294.90404040404,0.027777777777778,0,262.638888888889,326.166666666667,270.482323232323,2.22222222222222,1.03333333333333,3.75666666666666,4.75934343434343,1648.3,5.16111111111111,0,0.902777777777779,"5tps|12_nodes"
1620717736,1344.83838383838,0.091666666666667,0,272.138888888889,338.333333333333,280.058080808081,2.77777777777778,0.6,3.84,4.99343434343435,1695.6,5.125,0,0.95,"5tps|12_nodes"
1620717746,1392.98232323232,0.075,0,281.5,336.3,289.739898989899,3.52777777777778,0.433333333333333,3.99666666666667,4.81439393939393,1677.16666666667,5.14305555555556,0,0.936111111111111,"5tps|12_nodes"
1620717756,1442.26262626263,0.133333333333333,0,290.694444444444,334.366666666667,299.20202020202,3.5,0.433333333333333,4.38,4.92803030303031,1680.2,5.22638888888889,0,0.919444444444444,"5tps|12_nodes"
1620717766,1492.10858585859,0.175,0,299.833333333333,330.633333333333,308.712121212121,2.52777777777778,0.266666666666667,4.67666666666667,4.98459595959597,1672.96666666667,5.33472222222222,0,0.913888888888889,"5tps|12_nodes"
1620717776,1540.2803030303,0.161111111111111,0,309.166666666667,334.233333333333,318.338383838384,2.91666666666667,0.433333333333333,4.38,4.81717171717171,1680.4,5.225,0,0.933333333333334,"5tps|12_nodes"
1620717786,1589.00505050505,0.013888888888889,0,318.638888888889,337.233333333333,327.916666666667,3.05555555555556,0.366666666666667,4.87,4.87247474747476,1669.16666666667,5.07916666666667,0,0.947222222222221,"5tps|12_nodes"
1620717796,1638.33080808081,0.119444444444444,0,327.972222222222,335.933333333333,337.598484848485,2.77777777777778,0.5,4.91,4.93257575757575,1683.56666666667,5.15972222222222,0,0.933333333333335,"5tps|12_nodes"
1620717806,1687.45454545455,0.102777777777778,0,337.174242424242,336.133333333333,347.138888888889,1.77777777777778,0.333333333333333,4.86666666666667,4.91237373737373,1685.5,4.71515151515152,0,0.920202020202019,"5tps|12_nodes"
1620717816,1735.24242424242,0.136111111111111,0,346.416666666667,695.566666666667,356.492424242424,2,0.5,4.85666666666666,4.77878787878788,3279.2,5.10277777777778,0,0.924242424242425,"5tps|12_nodes"
1620717826,1783.56818181818,0.161111111111111,0,355.75,334,366.090909090909,2.66666666666667,0.5,4.88,4.83257575757576,1675.9,5.59457070707071,0,0.933333333333334,"5tps|12_nodes"
1620717836,1833.17171717172,0.205555555555556,0,365.138888888889,336.533333333333,375.780303030303,2.63888888888889,0.5,4.82666666666667,4.96035353535354,1677.76666666667,5.18472222222222,0,0.938888888888888,"5tps|12_nodes"
1620717846,1881.44191919192,0.088888888888889,0,374.444444444444,333.933333333333,385.35101010101,2.63888888888889,0.233333333333333,4.89,4.8270202020202,1677.66666666667,5.175,0,0.930555555555556,"5tps|12_nodes"
1620717856,1929.57070707071,0.166666666666667,0,383.449494949495,333.6,394.744949494949,1.99747474747475,0.166666666666667,4.88,4.81287878787879,1667.36666666667,4.64659090909091,0,0.900505050505052,"5tps|12_nodes"
1620717866,1977.95707070707,0.183585858585858,0,392.472222222222,738.933333333333,403.873737373737,3.19444444444444,0.233333333333333,4.90666666666666,4.83863636363636,3529.73333333333,5.09722222222222,0,0.902272727272725,"5tps|12_nodes"
1620717876,2026.93939393939,0.019444444444444,0,401.722222222222,331.866666666667,413.378787878788,2.5,0.333333333333333,5.31666666666667,4.89823232323232,1667.9,5.59368686868687,0,0.925000000000002,"5tps|12_nodes"
1620717886,2077.14141414141,0.094444444444444,0,411.027777777778,336.9,422.977272727273,0.916666666666667,0.266666666666667,4.82,5.02020202020202,1690.9,5.25,0,0.930555555555554,"5tps|12_nodes"
1620717896,2124.4595959596,0.102777777777778,0,420.14898989899,334.2,432.441919191919,1.80555555555556,0.433333333333333,4.87666666666667,4.73181818181818,1668.7,4.83017676767677,0,0.912121212121214,"5tps|12_nodes"
1620717906,2171.90151515151,0.35,0,429.361111111111,774.233333333333,441.818181818182,4.30555555555556,0.7,4.9,4.74419191919192,3653.26666666667,4.9861111111111,0,0.921212121212121,"5tps|12_nodes"
1620717916,2221.24242424242,0.127777777777778,0,438.666666666667,336.366666666667,451.441919191919,3.30555555555556,0.7,4.85333333333334,4.9340909090909,1689.13333333333,5.46287878787879,0,0.930555555555552,"5tps|12_nodes"
1620717926,2270.57828282828,0.127777777777778,0,447.833333333333,332.433333333333,460.90404040404,1.22222222222222,0.3,4.89000000000001,4.93358585858587,1674.56666666667,5.28611111111112,0,0.916666666666669,"5tps|12_nodes"
1620717936,2319.9898989899,0.175,0,457.194444444444,334.733333333333,470.502525252525,1.33333333333333,0.266666666666667,4.91999999999997,4.9411616161616,1675.46666666667,5.23194444444444,0,0.93611111111111,"5tps|12_nodes"
1620717946,2367.27525252525,0.183333333333333,0,466.388888888889,330.7,480.10101010101,3.16666666666667,0.166666666666667,4.88666666666668,4.72853535353537,1658.36666666667,5.10277777777778,0,0.919444444444444,"5tps|12_nodes"
1620717956,2415.75505050505,0.156818181818182,0,475.580808080808,334.866666666667,489.431818181818,3.48484848484848,0.333333333333333,4.85666666666668,4.8479797979798,1675.23333333333,5.39684343434343,0,0.919191919191921,"5tps|12_nodes"
1620717966,2464.50757575758,0.173484848484848,0,484.583333333333,819.866666666667,498.767676767677,1.91666666666667,0.333333333333333,4.85333333333333,4.87525252525253,3961.56666666667,5.12777777777778,0,0.900252525252525,"5tps|12_nodes"
1620717976,2506,0.220707070707071,0,492.472222222222,283.233333333333,506.583333333333,1.66666666666667,0.233333333333333,4.90666666666666,4.14924242424242,1507.3,4.39621212121212,0,0.788888888888889,"5tps|12_nodes"
1620717986,2538.22222222222,0.083333333333333,0,498.916666666667,235.633333333333,512.972222222222,1.52777777777778,0.1,4.89000000000001,3.22222222222222,1347.66666666667,3.89444444444444,0,0.644444444444446,"5tps|12_nodes"
