"time","commits_tot","pending_tx_rate","reject_tot","block_num_tot","msg_sent_rate","blocks_count","pending_tx_tot","tx_in_process_rate","rest_api_batch_rate","commits_rate","msg_receive_rate","tx_exec_rate","reject_rate","block_num_rate","test_name"
1620708156,1189.75,0.183333333333333,0,220.166666666667,410.666666666667,220.611111111111,7.80555555555555,0.6,4.71,9.34722222222222,2629.9,9.22777777777778,0,0.952777777777778,"10tps|12_nodes"
1620708166,1286.30555555556,0.075,0,229.805555555556,414.633333333333,230.194444444444,7.33333333333333,0.7,5.38333333333334,9.65555555555556,2662.8,10.5083333333333,0,0.963888888888889,"10tps|12_nodes"
1620708176,1383.02777777778,0.063888888888889,0,239.361111111111,416.533333333333,239.777777777778,6.30555555555555,0.5,5.68,9.67222222222222,2666.7,10.6555555555556,0,0.955555555555555,"10tps|12_nodes"
1620708186,1478.47222222222,0.077777777777778,0,248.888888888889,411.166666666667,249.416666666667,6.27777777777778,0.366666666666667,6.13666666666667,9.54444444444445,2646.3,10.5972222222222,0,0.952777777777778,"10tps|12_nodes"
1620708196,1573.52777777778,0.1,0,258.444444444444,410,258.888888888889,6.63888888888889,0.5,6.64666666666666,9.50555555555555,2640.03333333333,10.3888888888889,0,0.955555555555554,"10tps|12_nodes"
1620708206,1670.77777777778,0.097222222222222,0,268,413.333333333333,268.444444444444,4.94444444444444,0.333333333333333,7.08,9.72500000000001,2659.73333333333,10.4430555555556,0,0.955555555555557,"10tps|12_nodes"
1620708216,1765,0.113888888888889,0,277.5,411.266666666667,277.944444444444,5.80555555555555,0.466666666666667,7.83,9.42222222222222,2642.93333333333,10.4611111111111,0,0.95,"10tps|12_nodes"
1620708226,1859.03535353535,0.096969696969697,0,286.926767676768,412.6,287.330808080808,5.85858585858586,0.466666666666667,8.65,9.40353535353535,2649.46666666667,10.5732323232323,0,0.942676767676769,"10tps|12_nodes"
1620708236,1954.22222222222,0.124747474747475,0,296.25,710.466666666667,296.666666666667,5.66666666666667,0.533333333333333,9.29,9.51868686868688,4183.13333333333,10.1763888888889,0,0.932323232323233,"10tps|12_nodes"
1620708246,2048.61111111111,0.144444444444444,0,305.611111111111,401.8,305.944444444445,7.11111111111111,0.566666666666667,9.60999999999999,9.43888888888888,2605.5,9.85732323232324,0,0.936111111111109,"10tps|12_nodes"
1620708256,2145.30555555556,0.119444444444444,0,315.111111111111,411.7,315.5,6.41666666666667,0.566666666666667,9.54000000000001,9.66944444444444,2649.86666666667,10.3625,0,0.95,"10tps|12_nodes"
1620708266,2240.61111111111,0.163888888888889,0,324.583333333333,411.966666666667,325.055555555556,5.88888888888889,0.7,9.54666666666667,9.53055555555557,2652.06666666667,10.5875,0,0.947222222222223,"10tps|12_nodes"
1620708276,2336.91666666667,0.127777777777778,0,334.222222222222,411.533333333333,334.555555555556,6.16666666666667,0.533333333333333,9.49999999999999,9.63055555555554,2635.03333333333,10.4569444444444,0,0.963888888888889,"10tps|12_nodes"
1620708286,2432.22222222222,0.058333333333333,0,343.666666666667,411.633333333333,344.111111111111,5.02777777777778,0.3,9.54333333333334,9.53055555555557,2650.8,10.4527777777778,0,0.944444444444444,"10tps|12_nodes"
1620708296,2527.66666666667,0.066666666666667,0,353.25,409.366666666667,353.638888888889,5.69444444444445,0.233333333333333,9.55999999999999,9.54444444444445,2631.76666666667,10.4125,0,0.958333333333334,"10tps|12_nodes"
