"time","commits_tot","pending_tx_rate","reject_tot","block_num_tot","msg_sent_rate","blocks_count","pending_tx_tot","tx_in_process_rate","rest_api_batch_rate","commits_rate","msg_receive_rate","tx_exec_rate","reject_rate","block_num_rate","test_name"
1620485810,1370,1.57777777777778,0,215.777777777778,216.366666666667,215.888888888889,45.3333333333333,2.96666666666667,7.07666666666667,19.7,1619.4,21.1722222222222,0,0.849999999999999,"25tps|6_nodes"
1620485820,1568.77777777778,1.9,0,224.5,227.966666666667,224.833333333333,62.4444444444444,1.33333333333333,8.37666666666667,19.8777777777778,1698.46666666667,25.7861111111111,0,0.872222222222224,"25tps|6_nodes"
1620485830,1776.5,1.92222222222222,0,233.166666666667,230.166666666667,233.555555555556,81.6666666666667,2.2,10.4333333333333,20.7722222222222,1736.13333333333,26.8083333333333,0,0.866666666666667,"25tps|6_nodes"
1620485840,1972.38888888889,2.67777777777778,0,241.833333333333,226.566666666667,242.277777777778,108.444444444444,1.43333333333333,12.6666666666667,19.5888888888889,1710.63333333333,26.8083333333333,0,0.866666666666666,"25tps|6_nodes"
1620485850,2160.55555555556,3.33888888888889,0,250.5,218.533333333333,250.722222222222,141.833333333333,2.63333333333333,13.94,18.8166666666667,1663.43333333333,25.8333333333333,0,0.866666666666667,"25tps|6_nodes"
1620485860,2353,3.5,0,259.277777777778,219.266666666667,259.5,176.833333333333,2.66666666666667,15.6733333333333,19.2444444444444,1662.43333333333,25.1777777777778,0,0.877777777777777,"25tps|6_nodes"
1620485870,2537.7,3.34111111111111,0,267.666666666667,221.533333333333,267.9,210.244444444444,1.73333333333333,17.6466666666667,18.47,1672.8,25.4672222222222,0,0.838888888888889,"25tps|6_nodes"
1620485880,2720,3.22,0,276.055555555556,423.233333333333,276.166666666667,242.444444444444,1.73333333333333,19.7133333333333,18.23,2746.16666666667,25.05,0,0.838888888888889,"25tps|6_nodes"
1620485890,2902.16666666667,3.68888888888889,0,284.166666666667,208.033333333333,284.166666666667,279.333333333333,2.3,20.8166666666667,18.2166666666667,1615.53333333333,24.2883333333333,0,0.811111111111111,"25tps|6_nodes"
1620485900,3098,2.89444444444444,0,291.388888888889,216.8,291.666666666667,292.666666666667,2.73333333333333,21.5566666666667,19.5833333333333,1664.36666666667,25.4361111111111,0,0.722222222222223,"25tps|6_nodes"
1620485910,3308.94444444444,3.02222222222222,0,297.111111111111,209,297.333333333333,300.333333333333,2.56666666666667,22.0333333333333,21.0944444444445,1691.86666666667,27.0111111111111,0,0.572222222222223,"25tps|6_nodes"
1620485920,3528.94444444444,2.21111111111111,0,303.222222222222,207.966666666667,303.5,309.5,1.63333333333333,22.89,22,1663.2,27.0305555555556,0,0.61111111111111,"25tps|6_nodes"
1620485930,3722.5,3.65,0,310.833333333333,204.833333333333,311.166666666667,346,0.466666666666667,22.1233333333333,19.3555555555556,1604.33333333333,25.4888888888889,0,0.76111111111111,"25tps|6_nodes"
1620485940,3890.33333333333,4.12666666666667,0,318.244444444444,194.7,318.544444444444,387.266666666667,0.866666666666667,22.05,16.7833333333334,1542.86666666667,25.3011111111111,0,0.741111111111112,"25tps|6_nodes"
1620485950,4072.88888888889,4.02333333333333,0,325.611111111111,471.6,325.611111111111,427.5,1.83333333333333,22.0366666666667,18.2555555555555,3193.96666666667,23.3833333333333,0,0.736666666666667,"25tps|6_nodes"
1620485960,4254.55555555556,3.52777777777778,0,333.611111111111,210.9,333.722222222222,462.777777777778,3,22.0666666666667,18.1666666666667,1623.2,22.5794444444444,0,0.799999999999998,"25tps|6_nodes"
1620485970,4436.88888888889,3.69444444444444,0,341.388888888889,208.666666666667,341.611111111111,499.722222222222,3.63333333333333,22.1233333333333,18.2333333333333,1628.43333333333,24.6805555555556,0,0.777777777777777,"25tps|6_nodes"
1620485980,4618.94444444445,4.36111111111111,0,349.5,210.6,349.611111111111,543.333333333333,2.46666666666667,22.11,18.2055555555556,1621.26666666667,24.5944444444444,0,0.811111111111112,"25tps|6_nodes"
1620485990,4798.72222222222,3.92222222222222,0,357.555555555555,209.333333333333,357.722222222222,582.555555555556,2.46666666666667,22.09,17.9777777777778,1616.06666666667,24.5055555555555,0,0.805555555555554,"25tps|6_nodes"
1620486000,4976.05555555556,4.25555555555555,0,365.222222222222,203.8,365.5,625.111111111111,1.26666666666667,22.0966666666667,17.7333333333334,1600.46666666667,24.1888888888889,0,0.766666666666667,"25tps|6_nodes"
1620486010,5148.61111111111,4.83333333333334,0,373,205.033333333333,373.388888888889,673.444444444445,1.4,22.0966666666667,17.2555555555555,1597.73333333333,23.9361111111111,0,0.777777777777779,"25tps|6_nodes"
1620486020,5329.16666666667,4.02777777777778,0,380.5,205.466666666667,380.833333333333,713.722222222222,1.56666666666667,22.0766666666667,18.0555555555556,1613.3,24.2833333333333,0,0.75,"25tps|6_nodes"
1620486030,5515.83333333333,3.7,0,387.111111111111,198.566666666667,387.444444444445,742,1.16666666666667,22.1,18.6666666666667,1594.86666666667,24.5555555555556,0,0.661111111111112,"25tps|6_nodes"
1620486040,5701.83333333333,4.87777777777778,0,394.333333333333,205.266666666667,394.5,790.777777777778,1.66666666666667,22.16,18.6,1621.56666666667,24.6944444444444,0,0.722222222222221,"25tps|6_nodes"
1620486050,5881.11111111111,4.29444444444445,0,401.722222222222,204.3,402.055555555556,833.722222222222,1.66666666666667,22.1366666666667,17.9277777777778,1605.3,24.6111111111111,0,0.738888888888888,"25tps|6_nodes"
1620486060,6059.27777777778,3.7611111111111,0,409.166666666667,214.866666666667,409.388888888889,871.333333333333,1.1,22.1066666666666,17.8166666666667,1671.23333333333,25.25,0,0.744444444444446,"25tps|6_nodes"
1620486070,6244.61111111111,3.82777777777778,0,416.111111111111,197.6,416.388888888889,905.444444444444,2.43333333333333,22.0833333333334,18.5333333333333,1579.06666666667,25.0416666666666,0,0.694444444444444,"25tps|6_nodes"
1620486080,6417.42222222222,4.50888888888888,0,423.5,202.866666666667,423.811111111111,950.533333333333,2.43333333333333,22.0466666666667,17.2811111111111,1582.06666666667,24.0222222222222,0,0.738888888888889,"25tps|6_nodes"
1620486090,6585.61111111111,5.15777777777778,0,431.222222222222,629.766666666667,431.444444444444,1002.11111111111,2.9,22.1566666666667,16.8188888888889,4449.36666666667,22.1,0,0.772222222222223,"25tps|6_nodes"
1620486100,6750.83333333333,5.87777777777778,0,439.166666666667,193.866666666667,439.333333333333,1060.88888888889,2.33333333333333,22.13,16.5222222222222,1534.03333333333,21.0333333333333,0,0.794444444444446,"25tps|6_nodes"
1620486110,6903.75555555556,5.83,0,446.688888888889,195.933333333333,447.166666666667,1119.18888888889,1.46666666666667,22.12,15.2922222222222,1546.83333333333,22.63,0,0.75222222222222,"25tps|6_nodes"
1620486120,7077.88888888889,4.98666666666667,0,454.388888888889,685.533333333333,454.5,1169.05555555556,2.4,22.1233333333333,17.4133333333333,4944.3,21.4277777777778,0,0.770000000000001,"25tps|6_nodes"
1620486130,7248.33333333333,5.07222222222222,0,461.5,192.233333333333,461.5,1219.77777777778,2.66666666666667,22.1033333333333,17.0444444444445,1544.23333333333,21.1977777777778,0,0.71111111111111,"25tps|6_nodes"
1620486140,7412.55555555556,5.26111111111112,0,469.055555555556,196.233333333333,469.333333333333,1272.38888888889,1.8,22.1133333333334,16.4222222222222,1552.3,22.8027777777778,0,0.755555555555556,"25tps|6_nodes"
1620486150,7574.26666666667,5.24666666666666,0,475.811111111111,187.866666666667,476.111111111111,1324.85555555556,0.6,22.12,16.1711111111111,1520.6,29.8227777777778,0,0.675555555555557,"25tps|6_nodes"
1620486160,7740.77777777778,4.88666666666666,0,482.666666666667,635.3,482.722222222222,1373.72222222222,2,22.1433333333333,16.6511111111111,4628.33333333333,29.6838888888889,0,0.685555555555552,"25tps|6_nodes"
1620486170,7903.44444444444,5.80555555555555,0,489.444444444445,187.7,489.611111111111,1431.77777777778,0.8,22.1366666666666,16.2666666666667,1518.23333333333,29.7311111111111,0,0.677777777777781,"25tps|6_nodes"
1620486180,8090.11111111111,6,0,495.388888888889,184.4,495.388888888889,1463.55555555556,3.3,22.12,18.6666666666667,1522.16666666667,22.7222222222222,0,0.594444444444442,"25tps|6_nodes"
1620486190,8264.77777777778,4.42777777777778,0,501.166666666667,188.866666666667,501.444444444445,1507.83333333333,3.3,22.0866666666666,17.4666666666666,1556,23.4472222222222,0,0.577777777777779,"25tps|6_nodes"
1620486200,8445.38888888889,5.07222222222222,0,507.444444444445,181.966666666667,507.5,1558.55555555556,2.36666666666667,22.0633333333333,18.0611111111111,1508.1,23.0555555555556,0,0.627777777777779,"25tps|6_nodes"
1620486210,8620.5,3.83333333333333,0,512.611111111111,180.866666666667,512.888888888889,1596.88888888889,1.16666666666667,22.1066666666667,17.5111111111111,1528.3,22.8583333333333,0,0.516666666666665,"25tps|6_nodes"
1620486220,8804.72222222222,3.87777777777777,0,517.444444444444,177.966666666667,517.611111111111,1635.66666666667,1.6,22.11,18.4222222222222,1519.53333333333,23.3777777777777,0,0.483333333333333,"25tps|6_nodes"
1620486230,8985.11111111111,2.91666666666667,0,521.888888888889,182.666666666667,522.055555555556,1664.83333333333,1.26666666666667,22.14,18.038888888889,1555.83333333333,24.0388888888889,0,0.444444444444444,"25tps|6_nodes"
1620486240,9198.11111111111,2.09444444444443,0,526.555555555556,194.466666666667,526.777777777778,1657.55555555556,2.36666666666667,21.4433333333334,21.3,1518.66666666667,25.5277777777778,0,0.466666666666671,"25tps|6_nodes"
1620486246,9341.72222222222,3.28333333333334,0,531.5,202.8,531.722222222222,1591.22222222222,2.36666666666667,20.7166666666666,21.0777777777777,1391.86666666667,25.8694444444445,0,0.661111111111109,"25tps|6_nodes"
1620486253,9485.33333333333,1.35555555555554,0,536.444444444444,207.7,536.666666666667,1513.94444444444,2.1,19.9333333333333,20.4111111111111,1384.13333333333,25.7166666666667,0,0.661111111111109,"25tps|6_nodes"
1620486256,9628.94444444444,2.91666666666667,0,539.111111111111,228.533333333333,539.388888888889,1435.5,0.866666666666667,19.1966666666667,22.3777777777778,1345.13333333333,27.5638888888889,0,0.711111111111109,"25tps|6_nodes"
1620486260,9772.55555555555,2.09444444444443,0,542,227,542.222222222222,1355.05555555556,0.866666666666667,18.4833333333333,22.8888888888889,1329.2,28.7194444444445,0,0.733333333333333,"25tps|6_nodes"
1620486263,9916.16666666667,3.28333333333334,0,544.666666666667,225.2,544.944444444444,1281,1.2,17.7266666666666,21.9555555555555,1325.1,28.4194444444445,0,0.711111111111109,"25tps|6_nodes"
1620486266,10059.7777777778,2.91666666666667,0,547.444444444444,224.7,547.666666666667,1205.11111111111,1.2,19.9333333333333,22.0055555555556,1319.33333333333,28.3,0,0.722222222222217,"25tps|6_nodes"
1620486269,10203.3888888889,2.09444444444443,0,550.222222222222,177.966666666667,550.388888888889,1324.85555555556,2.36666666666667,19.1966666666667,22.8888888888889,1518.23333333333,28.7194444444445,0,0.71111111111111,"25tps|6_nodes"
1620486272,10347,3.28333333333334,0,553,182.666666666667,553.111111111111,1373.72222222222,1.16666666666667,18.4833333333333,21.9555555555555,1522.166667,28.4194444444445,0,0.755555555555556,"25tps|6_nodes"
1620486275,10490.6111111111,2.35555555555554,0,555.777777777778,194.466666666667,555.833333333333,1431.77777777778,1.6,19.9333333333333,22.0055555555556,1556,28.3,0,0.675555555555557,"25tps|6_nodes"
1620486278,10634.2222222222,1.42777777777774,0,558.555555555555,202.8,558.555555555555,1463.55555555556,1.26666666666667,19.1966666666667,22.8888888888889,1508.1,28.242424244444,0,0.685555555555552,"25tps|6_nodes"
1620486281,10777.8333333333,0.499999999999938,0,561.333333333333,207.7,561.277777777778,1507.83333333333,2.36666666666667,18.4833333333333,21.9555555555555,1528.3,28.4424244444444,0,0.677777777777781,"25tps|6_nodes"
1620486284,10921.4444444444,2.35555555555554,0,564.111111111111,228.533333333333,564,1558.55555555556,2.36666666666667,12.7800000000002,22.0055555555556,1519.53333333333,21.4277777777778,0,0.594444444444442,"25tps|6_nodes"
