time,commits_tot,pending_tx_rate,reject_tot,block_num_tot,msg_sent_rate,blocks_count,pending_tx_tot,tx_in_process_rate,rest_api_batch_rate,commits_rate,msg_receive_rate,tx_exec_rate,reject_rate,block_num_rate,test_name
1620756800,1183.2592592592594,8.040740740740741,0.0,232.44444444444443,433.23333333333335,232.8148148148148,147.7962962962963,3.1999999999999997,6.023333333333336,9.592592592592593,7031.066666666667,9.653703703703698,0.0,0.3500000000000009,20tps|18_nodes
1620756810,1273.148148148148,8.485185185185184,0.0,235.66666666666666,374.8666666666666,235.9074074074074,232.64814814814815,1.2333333333333332,7.429999999999999,8.988888888888892,6765.166666666667,10.269444444444446,0.0,0.3222222222222219,20tps|18_nodes
1620756820,1361.1143790849674,9.34847494553377,0.0,238.73311546840958,381.76666666666665,239.10675381263616,326.13289760348584,1.2333333333333332,8.796666666666662,8.796623093681909,4785.033333333334,9.477342047930282,0.0,0.3066448801742922,20tps|18_nodes
1620756830,1440.9703703703701,9.025228758169932,0.0,241.39999999999998,713.3000000000001,241.7148148148148,416.3851851851852,1.2333333333333332,10.180000000000003,7.985599128540305,8620.4,8.98148148148148,0.0,0.2666884531590407,20tps|18_nodes
1620756840,1523.7962962962963,9.76148148148148,0.0,244.16666666666666,1366.3666666666668,244.53703703703704,514.0,0.5333333333333333,11.606666666666667,8.282592592592595,12312.833333333334,8.774509803921573,0.0,0.276666666666667,20tps|18_nodes
1620756850,1604.3148148148148,10.140740740740744,0.0,246.88888888888889,326.6666666666667,247.2222222222222,615.4074074074074,2.4999999999999996,12.986666666666665,8.051851851851849,6652.333333333333,8.801851851851852,0.0,0.2722222222222219,20tps|18_nodes
1620756860,1688.755991285403,10.130283224400872,0.0,250.10893246187365,372.06666666666666,250.55991285403047,716.7102396514161,1.5666666666666667,14.533333333333331,8.444117647058823,6802.466666666667,9.005119825708062,0.0,0.32200435729847543,20tps|18_nodes
1620756870,1778.0370370370367,9.580827886710237,0.0,253.25925925925927,745.3666666666667,253.5740740740741,812.5185185185186,1.6333333333333335,16.273333333333337,8.928104575163395,9139.633333333333,9.379629629629635,0.0,0.3150326797385626,20tps|18_nodes
1620756880,1863.2178649237474,9.283660130718955,0.0,256.14161220043576,365.23333333333335,256.57734204793024,905.3551198257081,1.6666666666666667,17.79666666666667,8.518082788671025,6801.466666666667,8.952287581699345,0.0,0.2882352941176454,20tps|18_nodes
1620756893,1950.9629629629628,9.283006535947708,0.0,259.0740740740741,762.0666666666666,259.3703703703704,998.1851851851852,1.2666666666666668,18.39666666666666,8.774509803921577,9411.033333333333,9.377777777777771,0.0,0.2932461873638336,20tps|18_nodes
1620756903,2039.985838779956,8.828322440087156,0.0,261.99891067538124,766.8333333333334,262.31808278867106,1086.4684095860566,1.9333333333333336,18.176666666666673,8.902287581699335,9411.266666666666,10.05332244008715,0.0,0.2924836601307201,20tps|18_nodes
1620756913,2133.6296296296296,8.660566448801735,0.0,264.6111111111111,738.1666666666666,264.8518518518519,1173.0740740740741,2.0,18.27,9.36437908496733,9615.766666666666,9.523148148148147,0.0,0.2612200435729846,20tps|18_nodes
1620756923,2205.566448801743,9.583442265795208,0.0,266.88126361655776,722.7333333333332,267.1797385620915,1268.9084967320262,1.9666666666666668,18.25,7.193681917211332,9495.133333333333,8.805773420479303,0.0,0.22701525054466173,20tps|18_nodes
1620756933,2284.259259259259,11.429520697167753,0.0,269.2037037037037,722.7333333333332,269.5740740740741,1383.2037037037037,1.6333333333333335,18.179999999999986,7.869281045751632,9700.766666666666,8.450925925925928,0.0,0.23224400871459727,20tps|18_nodes
1620756943,2358.277777777778,10.727777777777774,0.0,271.77777777777777,310.46666666666664,272.1481481481482,1490.4814814814815,1.1333333333333333,18.19666666666667,7.4018518518518555,6493.533333333333,8.153867102396513,0.0,0.2574074074074076,20tps|18_nodes
1620756956,2435.2265795206968,9.61862745098039,0.0,274.1339869281046,319.5,274.49237472766885,1586.6677559912853,2.2666666666666666,18.150000000000016,7.6948801742919235,6563.900000000001,8.335947712418305,0.0,0.23562091503268143,20tps|18_nodes
1620756966,2511.8703703703704,10.607298474945537,0.0,276.4259259259259,698.0666666666667,276.6666666666667,1692.7407407407406,2.1,18.186666666666667,7.664379084967322,9809.699999999999,7.949999999999992,0.0,0.22919389978213375,20tps|18_nodes
1620756996,2587.740740740741,10.779629629629632,0.0,278.5555555555556,278.59999999999997,278.8703703703704,1800.5370370370372,2.1,18.130000000000006,7.587037037037043,6459.8,7.683496732026143,0.0,0.21296296296296377,20tps|18_nodes
1620757006,2650.799564270152,10.235294117647056,0.0,280.3649237472767,259.9666666666667,280.73965141612206,1902.8899782135077,1.3333333333333333,18.20999999999999,6.305882352941171,6400.833333333333,7.888507625272337,0.0,0.18093681917211094,20tps|18_nodes
1620757016,2718.118736383442,11.697712418300648,0.0,282.39760348583883,699.8333333333334,282.7755991285403,2019.8671023965142,1.3,18.180000000000003,6.731917211328983,10251.033333333333,7.360838779956414,0.0,0.20326797385621184,20tps|18_nodes
1620757026,2783.217864923747,11.5264705882353,0.0,284.43355119825713,1135.0333333333333,284.8289760348584,2135.131808278867,1.1666666666666667,18.216666666666665,6.509912854030502,14141.733333333332,7.048474945533773,0.0,0.20359477124182868,20tps|18_nodes
1620757036,2848.037037037037,12.414596949891076,0.0,286.6111111111111,713.6333333333333,286.9444444444444,2259.277777777778,1.2333333333333332,18.156666666666663,6.481917211328981,10472.0,6.578976034858389,0.0,0.21775599128540266,20tps|18_nodes
